mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24.343234920501708,0.8471355528721737,0.06772246360778808,0.048834820898653306,0.6,375,10,1,,2,0.05,"{'model__subsample': np.float64(0.6), 'model__n_estimators': np.int64(375), 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 2, 'model__learning_rate': np.float64(0.05)}",0.7852544655652182,0.7824490976271589,0.7675990665421251,0.786873173061518,0.785398397281848,0.7815148400155737,0.007103522196380982,9
19.333208513259887,0.6853132238137839,0.03686223030090332,0.004051833304955453,0.65,175,5,5,,3,0.16,"{'model__subsample': np.float64(0.65), 'model__n_estimators': np.int64(175), 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 3, 'model__learning_rate': np.float64(0.16)}",0.782767497193779,0.7807813628847717,0.7619255440384749,0.7819013309634144,0.7807998778766252,0.7776351225914131,0.007889830989851583,25
6.504527854919433,0.5952166898379397,0.0399683952331543,0.006617921178343409,0.8,150,5,5,log2,4,0.09999999999999999,"{'model__subsample': np.float64(0.8), 'model__n_estimators': np.int64(150), 'model__min_samples_split': 5, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 4, 'model__learning_rate': np.float64(0.09999999999999999)}",0.7853642440697551,0.783572466418591,0.7681946950895724,0.7878860816634574,0.7876576041449398,0.7825350182772631,0.007343030051593922,4
79.69874176979064,3.336059703265693,0.08635430335998535,0.019503238718563597,1.0,525,2,2,,3,0.02,"{'model__subsample': np.float64(1.0), 'model__n_estimators': np.int64(525), 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 3, 'model__learning_rate': np.float64(0.02)}",0.782879418332733,0.7827783370061032,0.7669313932644727,0.7848274553902054,0.7852333997353994,0.7805300007457827,0.006871491582538418,12
12.793985843658447,1.1855465930595193,0.07065372467041016,0.002880030034417685,0.6,425,20,20,log2,4,0.16,"{'model__subsample': np.float64(0.6), 'model__n_estimators': np.int64(425), 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': 4, 'model__learning_rate': np.float64(0.16)}",0.7726277949090502,0.7700982125853578,0.7548942554655752,0.7784993586507585,0.7716413804777925,0.7695522004177069,0.007861667440853107,30
6.706298923492431,0.5992854582416811,0.036610984802246095,0.004197650776050221,0.95,200,20,10,log2,3,0.16,"{'model__subsample': np.float64(0.95), 'model__n_estimators': np.int64(200), 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 3, 'model__learning_rate': np.float64(0.16)}",0.7833302538215146,0.7821425296668107,0.7654585067696855,0.784213185898579,0.7877375838716536,0.7805764120056488,0.0077858324518543,11
44.4292655467987,3.768330940145568,0.06743035316467286,0.016419955212750113,0.6,450,100,1,,3,0.03,"{'model__subsample': np.float64(0.6), 'model__n_estimators': np.int64(450), 'model__min_samples_split': 100, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 3, 'model__learning_rate': np.float64(0.03)}",0.7840960565695819,0.7846013709658728,0.7689995304497305,0.7883872459667547,0.7868744325847734,0.7825917273073426,0.006971070084348727,3
7.64188060760498,0.6959097222492397,0.055721616744995116,0.020043154753894885,1.0,275,2,2,sqrt,2,0.18000000000000002,"{'model__subsample': np.float64(1.0), 'model__n_estimators': np.int64(275), 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'sqrt', 'model__max_depth': 2, 'model__learning_rate': np.float64(0.18000000000000002)}",0.785433564595008,0.7782949380264178,0.7670084760876992,0.7836897280336624,0.7861202300594797,0.7801093873604535,0.007102422615924564,15
23.328172588348387,1.3586754128514336,0.04206328392028809,0.012923192707217987,0.7,275,50,1,,2,0.19,"{'model__subsample': np.float64(0.7), 'model__n_estimators': np.int64(275), 'model__min_samples_split': 50, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 2, 'model__learning_rate': np.float64(0.19)}",0.7844633293161039,0.7777171947091963,0.7607747176400766,0.7859898694025527,0.7834865669325772,0.7784863356001013,0.009287871395059991,24
3.482423114776611,0.43234838357735433,0.04359536170959473,0.02805398773605608,0.75,150,20,5,sqrt,2,0.13,"{'model__subsample': np.float64(0.75), 'model__n_estimators': np.int64(150), 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 2, 'model__learning_rate': np.float64(0.13)}",0.7824350107472021,0.7811946124648467,0.7672310338469166,0.7857359495142775,0.7839006981789309,0.7800994609504347,0.006610143320819826,16
19.895977306365968,0.37586643369181194,0.03405022621154785,0.005970962332029514,0.8,250,100,1,,2,0.17,"{'model__subsample': np.float64(0.8), 'model__n_estimators': np.int64(250), 'model__min_samples_split': 100, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 2, 'model__learning_rate': np.float64(0.17)}",0.7830164208980966,0.7807770805057037,0.7643306036945344,0.7833622519872758,0.7849927048413052,0.7792958123853831,0.0076024347257966154,21
20.99992322921753,1.2821926969237203,0.08253788948059082,0.003432103665168428,0.95,425,50,5,log2,5,0.060000000000000005,"{'model__subsample': np.float64(0.95), 'model__n_estimators': np.int64(425), 'model__min_samples_split': 50, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__learning_rate': np.float64(0.060000000000000005)}",0.7869233257013536,0.7810359125346746,0.7621739220244267,0.7853894546667352,0.7822138186830627,0.7795472867220506,0.008940884494767298,18
2.668674182891846,0.08670372136040674,0.02423691749572754,0.0018033962095927172,0.75,125,50,20,log2,2,0.12,"{'model__subsample': np.float64(0.75), 'model__n_estimators': np.int64(125), 'model__min_samples_split': 50, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': 2, 'model__learning_rate': np.float64(0.12)}",0.7822405351645378,0.7798732466176763,0.7686104637161578,0.7840514631125942,0.7826484801584783,0.7794848377538889,0.005601061342422388,19
16.245563650131224,2.243264663368312,0.06140556335449219,0.01632874789299053,0.9,350,50,10,log2,5,0.19,"{'model__subsample': np.float64(0.9), 'model__n_estimators': np.int64(350), 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__learning_rate': np.float64(0.19)}",0.7747961409389629,0.7569814114519885,0.7481424551030341,0.7678673449955111,0.7662507468972904,0.7628076198773575,0.009275692337126312,35
